tests/gc/stackrefleak C -d:release                          ( 1.84845471 secs)
tests/gc/stackrefleak C -d:release -d:useRealtimeGC         ( 1.79373288 secs)
tests/gc/stackrefleak C --gc:orc                            ( 0.70780611 secs)
tests/gc/stackrefleak C --gc:orc -d:release                 ( 1.81580448 secs)
tests/gc/stackrefleak C --gc:markAndSweep                   ( 1.07581115 secs)
tests/gc/stackrefleak C -d:release --gc:markAndSweep        ( 1.89573312 secs)
tests/gc/stackrefleak C --gc:boehm                          ( 1.20687008 secs)
tests/gc/stackrefleak C -d:release --gc:boehm               ( 1.42250252 secs)
tests/gc/cyclecollector C                                   ( 0.91211247 secs)
tests/gc/cyclecollector C -d:release                        ( 2.04070139 secs)
tests/gc/cyclecollector C -d:release -d:useRealtimeGC       ( 1.95986462 secs)
tests/gc/cyclecollector C --gc:orc                          ( 1.23292780 secs)
tests/gc/cyclecollector C --gc:orc -d:release               ( 1.82473564 secs)
tests/gc/cyclecollector C --gc:markAndSweep                 ( 0.71372390 secs)
tests/gc/cyclecollector C -d:release --gc:markAndSweep      ( 1.77178693 secs)
tests/gc/cyclecollector C --gc:boehm                        ( 0.47943687 secs)
tests/gc/cyclecollector C -d:release --gc:boehm             ( 0.84289598 secs)
lib/pure/segfaults.nim C                                    ( 0.58424926 secs)
lib/pure/selectors.nim C                                    ( 1.07706618 secs)
lib/pure/smtp.nim C                                         ( 1.75235415 secs)
lib/pure/ssl_certs.nim C                                    ( 1.05613327 secs)
lib/pure/stats.nim C                                        ( 0.71238852 secs)
lib/pure/streams.nim C                                      ( 0.96300054 secs)
lib/pure/strformat.nim C                                    ( 1.76771164 secs)
lib/pure/strmisc.nim C                                      ( 1.02359819 secs)
lib/pure/strscans.nim C                                     ( 0.88776278 secs)
lib/pure/strtabs.nim C                                      ( 1.26352143 secs)
lib/pure/strutils.nim C                                     ( 1.49544144 secs)
lib/pure/sugar.nim C                                        ( 1.56468630 secs)
lib/pure/terminal.nim C                                     ( 1.08020520 secs)
lib/pure/times.nim C                                        ( 0.95938039 secs)
lib/pure/typetraits.nim C                                   ( 0.69039607 secs)
lib/pure/unicode.nim C                                      ( 1.70888472 secs)
lib/pure/unidecode/unidecode.nim C                          ( 2.29815006 secs)
lib/pure/unittest.nim C                                     ( 1.65174127 secs)
lib/pure/uri.nim C                                          ( 1.11536169 secs)
lib/pure/volatile.nim C                                     ( 0.54193473 secs)
lib/pure/xmlparser.nim C                                    ( 1.74952245 secs)
lib/pure/xmltree.nim C                                      ( 1.28924894 secs)
lib/packages/docutils/highlite.nim C                        ( 1.22729945 secs)
lib/packages/docutils/rst.nim C                             ( 1.20434761 secs)
lib/packages/docutils/rstast.nim C                          ( 1.02443027 secs)
lib/packages/docutils/rstgen.nim C                          ( 2.80563903 secs)
